card_id,card_number,card_type,credit_limit,issue_date,customer_age,customer_income,risk_score,is_compromised
card_000093,4790423182198650,Amex,991560.4875235638,2023-03-08,44.63706590413626,28167.98817243172,0.14835227072141616,False
card_000094,0766239854284433,Amex,1042444.9184167933,2024-03-22,49.23311464334902,65989.31253080697,0.19893094796575528,False
card_000095,4722308779565822,Amex,1235365.3826524569,2025-04-04,52.428194296861676,73934.1567785866,0.10963936417304337,False
card_000096,8073842883371858,Discover,2031453.3369316317,2023-10-30,63.579480720616814,39805.823295667295,0.212569201920357,False
card_000097,4443420488320170,Visa,625441.9888613422,2024-07-13,48.61572715662248,118095.02098593053,0.14655679558293763,False
card_000098,2538236635251716,Discover,1304861.495760563,2025-02-22,33.86294121452927,12631.917072303277,0.11625045068185205,False
card_000099,0802723705007309,Visa,392312.5910386628,2024-01-15,40.24870005902223,49113.074538273846,0.14864709999105083,False
card_000100,2668620727740969,MasterCard,556368.16430776,2023-05-19,39.345072612494455,57562.34073258251,0.2695300090690643,False
card_000101,7300928618912912,Amex,1305032.5003932442,2024-06-27,49.30686247802736,38050.92995863594,0.10388969326151128,False
card_000102,0694408678545132,Visa,730227.7548074427,2025-07-13,60.00873477064467,21237.076672002742,0.374504751605413,False
card_000103,8679853076174634,Amex,500302.4320672473,2023-03-25,38.54765046612245,11729.534607590209,0.49273814556261814,False
card_000104,4713750301477239,Visa,541574.0862297083,2024-09-26,28.5278178295373,27188.542410018545,0.036417236855661034,False
card_000105,9426531803053448,MasterCard,1779027.645516706,2024-10-16,48.75678611591666,8596.87301038135,0.1847031268377193,False
card_000106,6320721320217587,MasterCard,525786.5299839999,2025-04-12,34.591975187879726,52259.52827233573,0.1891289536607395,False
card_000107,4155456407389502,Visa,804868.5693279982,2023-05-14,50.857843463475014,7786.530474041656,0.08130973929065996,False
card_000108,8210241236287300,Amex,1307447.1475314824,2023-06-07,53.90335083421293,3455.3847566329046,0.24485869811087133,False
card_000109,5259941872782217,Discover,761698.4472712767,2025-09-23,39.65292543947504,41959.769337134116,0.20847471006479254,False
card_000110,3527212517061951,Visa,523824.78530242987,2022-11-22,28.475071269308966,60417.52765271864,0.10906034146732996,False
card_000111,6564600844242885,Visa,1137270.9859044706,2022-11-25,51.09127795524351,43277.37820660091,0.6040356691398471,False
card_000112,4753671611718080,MasterCard,1993693.488863471,2024-12-04,47.845675930882884,74703.9861382264,0.12517221539566903,False
card_000113,3312205724096908,MasterCard,478632.1593302878,2023-04-02,38.78312847344511,22317.605520543933,0.1504979824912522,False
card_000114,3884322490456821,MasterCard,702200.4961207906,2023-09-14,49.91129657476482,47164.45480395116,0.23776394695780056,False
card_000115,0361877631254755,MasterCard,2319989.5331331957,2025-02-01,36.838289968287114,31881.005582406964,0.2480923174551879,False
card_000116,4571503928250537,MasterCard,1641479.3656729348,2025-05-28,36.73633226167719,64363.69766845284,0.2832027494039636,False
card_000117,4806963843632870,MasterCard,892059.0135710607,2022-10-21,20.986440322852268,18717.278874089436,0.2797165177257142,False
card_000118,9397864731580969,Amex,643686.3666606174,2024-12-31,57.971170374612605,36942.05078584621,0.1976318495463031,False
card_000119,3575881901433875,Visa,483744.27083522035,2024-07-29,20.88508459322912,42099.555571426885,0.4335297889527783,False
card_000120,5192570015832798,Visa,1222959.8990893997,2024-11-17,43.791721622711655,18808.32252190174,0.30319003783275283,False
card_000121,7973060371558493,Visa,762469.8218502433,2025-04-06,45.90482871799458,12599.131745978611,0.09105447418195563,False
card_000122,9385761208602334,Visa,776761.541938975,2023-10-07,34.91582591718602,98297.16221401763,0.03665770824288983,False
card_000123,5178347242922666,Amex,1176687.971017353,2024-08-15,54.92993350594958,55892.326653953845,0.1448314937316157,False
card_000124,2683924027731779,Amex,187720.1551471523,2024-01-05,63.71716796874371,24261.745635201456,0.13831633129071425,False
card_000125,9766543225352384,MasterCard,225479.8313780083,2024-11-22,32.19090437418461,17347.0837311112,0.18181265787883677,False
card_000126,7545470699180958,Visa,871061.1304943744,2023-03-22,52.37212595522911,116467.54855973448,0.3050752024437701,False
card_000127,6506968018855334,Amex,740193.647426632,2024-03-12,51.866592992278285,138634.1803322324,0.14645434155169876,False
card_000128,3102327901637258,MasterCard,252395.1731679313,2024-12-15,65.24609294325937,15842.305360595135,0.1529311399369774,False
card_000129,3617528476762162,MasterCard,696409.004593617,2024-05-12,39.460842911306955,40729.6160495223,0.028999701377740952,False
card_000130,0504845701825416,Amex,1621397.3408715553,2025-02-21,62.19935874842891,27233.009018638,0.06444940593242991,False
card_000131,9887990159484193,Visa,622283.8929090837,2022-12-10,50.85890859298855,258621.96420179374,0.18906671357845967,False
card_000132,9665385323214152,Visa,354207.6810840643,2024-03-13,77.04838693204087,67667.67144823093,0.5070002975503578,False
card_000133,5247531800360832,Discover,489764.74828810734,2025-08-09,53.469088888404,16062.915821884995,0.1853193252284012,False
card_000134,8389270889137604,Amex,547592.8707316465,2025-07-17,34.64188421525611,16672.3629078727,0.01725058431275719,False
card_000135,6915237295067729,Visa,1834473.0266260952,2024-05-03,61.09467071649018,240649.78846013578,0.15962239699556718,False
card_000136,7419597314115983,MasterCard,542680.8156672921,2025-06-28,8.547118092655943,24477.30748159585,0.42267058525404033,False
card_000137,4094162322340379,MasterCard,633484.7139865346,2024-12-21,40.92777798589598,41126.91041150789,0.1844353546717852,False
card_000138,4390996004852265,MasterCard,934094.0524984637,2025-07-10,48.26747819268323,50821.541672849075,0.34030018398206097,False
card_000139,3606741451550092,Visa,969640.1112122738,2022-12-09,30.40575331025002,42939.934490973275,0.15419076932553005,False
card_000140,2577800229790112,MasterCard,677216.9629147819,2025-01-28,45.84942677718255,44421.07955462038,0.11979538722933912,False
card_000141,6490269064000824,Visa,660742.6881422672,2023-07-23,49.20954606735204,148285.74300917127,0.1996955554586991,False
card_000142,2586221824871217,Amex,1238467.9222488396,2024-12-06,11.296659990230921,41096.84952349173,0.2690245664456102,False
card_000143,3922257633910817,MasterCard,188779.31474620517,2025-01-17,63.09827904355163,327776.01062923286,0.4508863559307762,False
card_000144,2685906249394459,Visa,1840295.9728041268,2024-04-14,35.16631504005632,21933.052324220953,0.09165321291257646,False
card_000145,0911296105825204,MasterCard,401268.74803065736,2023-03-16,22.111054218411063,59533.8204141525,0.2693892665508315,False
card_000146,5739430704554247,Amex,678354.2210267863,2024-09-23,66.30782014932973,27901.668556740995,0.30314016445154207,False
card_000147,5392202342542557,MasterCard,1118483.5013906052,2023-01-06,33.441481284207285,26354.954020073455,0.1556924716123552,False
card_000148,9283219832671644,Discover,1107841.6206311649,2022-11-21,58.278472244834866,34443.83729674517,0.1582925033177038,False
card_000149,4468885952063075,Visa,1699767.2488627245,2023-02-24,54.56057966381691,34423.47313493048,0.22277891281456944,False
card_000150,7535279140513597,Visa,1828936.043719879,2022-11-06,56.33887787465691,19035.323788250593,0.23061810983850667,False
card_000151,7467822349068743,Visa,1106293.5015190977,2023-02-22,55.948672393243115,46736.16182335301,0.3983450986398539,False
card_000152,9131579343248777,Visa,659656.9927640312,2025-03-16,37.739255454194726,16123.807008407357,0.13116521352920613,False
card_000153,3495315776516459,MasterCard,423840.2328396399,2025-01-29,46.74657360995091,33495.58702351131,0.21767980000851603,False
card_000154,4718581270966087,Visa,790737.7063710592,2025-03-07,23.922152297946376,2540.7012995060327,0.0361944804065021,False
card_000155,6638700452895367,Visa,674627.9790717289,2024-05-26,48.48892362341724,30460.913109349178,0.09565467183794724,False
card_000156,5292043884936539,MasterCard,2241568.8018662906,2024-12-22,25.210171293303556,22328.992880261754,0.3612227963726604,False
card_000157,7167796408615106,Amex,1682738.8455136006,2023-08-05,31.917694812100574,89750.31162668958,0.37306303236978056,False
card_000158,3946308385021808,MasterCard,1123457.073467538,2025-07-14,48.37273224068458,53550.02912272016,0.05406241954787078,False
card_000159,0094476755154257,MasterCard,570236.3357677119,2023-06-30,26.92960075757831,13543.349808722669,0.05557341049477727,False
card_000160,7515642335903939,MasterCard,1898517.144175501,2023-10-25,35.94029061046156,30223.07775804104,0.04599126704046694,False
card_000161,7713587768129759,Amex,420148.1276444324,2025-04-25,57.80712843463603,57117.66893363708,0.33975936579668864,False
card_000162,1363660581294830,Amex,1941267.7266069339,2024-07-05,29.54708970153089,35224.158583910925,0.20838847512172484,False
card_000163,8478945063142576,MasterCard,1625689.8599371891,2022-12-20,14.263141703195998,31425.423468088797,0.1828909699475733,False
card_000164,4810726975986947,Visa,715681.9710679911,2024-03-30,46.942506765121486,28529.47074385905,0.05039867863844539,False
card_000165,9594055270059050,Visa,865990.7505793507,2025-07-14,57.53218832734338,53506.43918411378,0.39575549292637535,False
card_000166,5459068194935511,Visa,667243.1481315498,2024-04-16,38.40055631390135,56373.785574026326,0.3054588773992783,False
card_000167,2022332977061023,Visa,1445322.939135163,2023-04-28,64.29896054096437,20650.92467056516,0.09978666155297763,False
card_000168,1257786176726982,Visa,619142.4691642885,2023-12-06,27.50643159211041,6683.029941927665,0.17352576587105378,False
card_000169,3659179849357290,MasterCard,462958.32718787895,2023-01-19,33.91474694968278,103405.0968639186,0.07124501580461644,False
card_000170,9286010886924368,Visa,1082841.1384252612,2024-09-21,65.85783857401589,29256.546026663218,0.22291001728353463,False
card_000171,8231924456601891,Visa,844846.9357001544,2024-05-29,37.20037367388717,38489.64101259095,0.16684987993902134,False
card_000172,3651976670073474,Visa,1339044.2089904733,2023-07-13,15.218084693733566,22291.965877926712,0.3211084483220191,False
card_000173,4233294463385315,Visa,982960.4131746162,2022-11-05,39.181511869739126,127291.74109632694,0.14667696910730124,False
card_000174,3386225538383114,Visa,1194435.375907992,2023-12-26,32.47071441613862,38414.83002437691,0.19848132863316814,False
card_000175,9284241391170647,Amex,1689530.8666563614,2024-11-22,49.43140929847327,31045.046239191764,0.03223688235462811,False
card_000176,6197329712290510,MasterCard,465627.23445295176,2023-10-31,20.150651884833394,23871.522277991233,0.08259894657903305,False
card_000177,7859455831819817,Visa,842925.7000238984,2024-05-07,40.44542194518213,15418.418265689863,0.4703533918396652,False
card_000178,1436749417195753,Discover,524416.8038060529,2022-11-13,73.52338882670506,44172.402671517404,0.1830781014261663,False
card_000179,1526434726506608,Visa,296318.7974760921,2024-09-17,44.829143872819024,12350.812641041503,0.2518282833738167,False
card_000180,6732485851487603,Visa,312682.65263996355,2024-01-25,66.27797017722055,4962.937462546663,0.3119899338664129,False
card_000181,0135720224338632,Visa,1176065.9284124032,2023-12-11,66.59168572729703,89299.9927285626,0.18409322688902435,False
card_000182,7379929683726269,Visa,794774.1572105254,2023-07-11,18.65458452542258,41894.950388969155,0.5355236339623137,False
card_000183,2773576638952444,Visa,485039.486541552,2025-01-07,63.45000859078725,113631.47319836657,0.09555881763328768,False
card_000184,6189852032023782,Visa,756662.3843066738,2024-05-05,34.36468563554264,173270.16625547985,0.11635968128880614,False
card_000185,5010899861530041,Visa,1715980.3035639988,2025-07-15,58.62504241621642,80555.17088972387,0.15319864217504184,False
card_000186,8123406968351319,Visa,611210.3447236505,2025-01-14,51.539630842500685,4789.604560722082,0.25262749482420654,False
card_000187,4568546041364512,Visa,1820025.1004465208,2024-09-25,41.084307121797714,47130.3611020439,0.30975398879826443,False
card_000188,5986846626089546,MasterCard,1619189.3970431618,2022-10-13,21.83433969977421,40369.03188051036,0.10833580228075429,False
card_000189,2925522776933242,Visa,1891785.452364252,2025-09-15,73.45933042159668,56250.42504370392,0.17714017282693928,False
card_000190,0977081809838654,Amex,415321.19617845037,2023-12-06,30.567162300289723,54282.53490448808,0.1829195712636269,False
card_000191,3038129757648351,MasterCard,1046456.2078223649,2025-04-02,74.02731060090343,17712.161082832008,0.058224555452920185,False
card_000192,8026567521602304,MasterCard,831319.2177246108,2025-05-20,64.19278004640239,6164.392857039703,0.4777083906796462,False
card_000193,2766549748805626,Visa,324269.11841052864,2024-05-21,29.230351325409835,13407.68767335584,0.1277247616129544,False
card_000194,7272961358484970,Visa,490578.00657397666,2025-06-15,31.074424952666703,57194.07920846795,0.17841260310023474,False
card_000195,5172642072103720,Visa,1294033.5625704483,2025-02-15,47.77215453734608,28624.384524587196,0.33125283946240275,False
card_000196,1761185495869983,MasterCard,1225048.451817712,2024-02-02,63.59376009662343,26450.127495447545,0.2677983067613092,False
card_000197,2834643113998728,Visa,327274.17132054636,2025-07-13,29.120841142062012,19460.025050537315,0.27238004078915207,False
card_000198,2468136018969652,Visa,889966.9250878016,2024-02-08,35.29582243125578,16102.84585915226,0.03781854348955521,False
card_000199,7838626025362085,Visa,540186.5134449501,2024-02-07,28.2893032475701,26852.825802541294,0.23863402268235664,False
card_000200,7165860792125294,MasterCard,1067221.3634036037,2023-06-20,57.253019542983935,25822.078342109417,0.2774648774952464,False
card_000201,3225760566894013,MasterCard,722405.2522564403,2025-02-12,15.971541227883638,19688.22362494589,0.11460341356717227,False
card_000202,1513672817730018,Visa,754896.0172955527,2023-08-21,26.108510843436548,21229.34408332826,0.37954787613663415,False
card_000203,3445241900961346,Visa,402977.38625082024,2024-02-09,44.95874638448726,36932.53536272779,0.1273888795204165,False
card_000204,4981835551650160,Visa,482800.6006252579,2025-05-22,61.605963540977015,13537.270426724399,0.059347185787116494,False
card_000205,5161977071504690,Amex,955245.4243959468,2023-03-20,43.57640146093605,37340.013365446124,0.11933152191054883,False
card_000206,6755903031498927,Amex,1337192.216583923,2023-06-07,37.536437424221894,15505.782643679251,0.18378636414220428,False
card_000207,5328910169056875,MasterCard,1025756.9401379789,2024-03-04,52.27501937284842,24977.788619852476,0.09488713023507604,False
card_000208,4579039086646136,MasterCard,507928.68326621293,2024-05-27,54.2093761240622,53228.81169079227,0.37175404103274867,False
card_000209,2150669690368416,Amex,960008.4942237174,2023-05-30,44.326604548161946,42024.19590985503,0.07643080616821955,False
card_000210,1088662916803569,Visa,1504538.9515456143,2025-05-21,50.69651454061344,25652.99043492716,0.16838914411648068,False
card_000211,0191316865909844,Visa,619757.8416091837,2025-02-07,41.039433570083986,28144.24231831032,0.3575414111823649,False
card_000212,1794416790193410,Visa,1382536.7961459786,2025-04-20,50.71866399717109,32573.624260486875,0.17040637338585993,False
card_000213,4629398990142109,MasterCard,599489.8027470291,2023-06-16,18.75017176764502,72580.15083872393,0.40490867418388665,False
card_000214,7500895976536899,MasterCard,1369194.1247342417,2024-04-04,43.85455201019049,28514.353012780324,0.2505736106355567,False
card_000215,0907194371986601,Visa,1133630.3859816492,2025-07-08,67.92047039081748,8197.968019633818,0.3115588165260542,False
card_000216,4276253446429464,MasterCard,550667.1442132778,2025-06-23,47.329497622236595,8370.6511401144,0.22863358325148594,False
card_000217,2669561899002206,MasterCard,664355.4011181255,2025-02-22,28.46595389316217,42093.620748961934,0.2620649386001135,False
card_000218,2881794394373951,Visa,592537.6077178922,2025-01-31,53.26181602675146,31078.100001921306,0.1412574041768296,False
card_000219,5596950215729774,MasterCard,409110.67782533733,2023-07-16,53.88850910770996,19764.9498843271,0.19090682595035727,False
card_000220,8399986183766704,Visa,1112181.098642049,2023-11-07,37.23461140696178,33844.33826341206,0.5920754734869524,False
card_000221,7749630199307839,MasterCard,455701.5222500196,2023-06-14,2.4138201077185926,31642.913757217677,0.0874135610639853,False
card_000222,5229799114514699,MasterCard,429604.4405660622,2025-09-08,38.064712143100174,50471.22556459437,0.05231375529535628,False
card_000223,1976723450394640,Discover,667301.1463862268,2023-01-08,40.415713333975305,26215.20607922976,0.26900416150312073,False
card_000224,8453572411699953,MasterCard,724336.0350861915,2025-07-15,60.26529619104539,67251.88712286066,0.20741592739513595,False
card_000225,2953173861342841,MasterCard,2270661.1136653833,2025-02-10,53.56871489382746,22685.39296004518,0.24464161066548754,False
card_000226,3419069072956905,MasterCard,672550.4417816798,2024-07-18,54.542332275591534,9908.748100789177,0.19611373827404968,False
card_000227,7216709833250518,Discover,503701.46653526556,2023-10-17,42.31717317737539,29737.14094092855,0.2603063959425933,False
card_000228,4401421333326843,Visa,845137.2346994714,2024-11-03,44.730535673142654,30831.832860328286,0.14329923264652802,False
card_000229,2470064408049837,Visa,748040.3314623688,2025-06-21,59.04756175095732,87364.13738512322,0.04378137670843636,False
card_000230,5847415820029428,Visa,1072715.3777104616,2023-12-25,36.62687200752271,31393.006492669283,0.1234268610222832,False
card_000231,4068012276599380,Visa,2125158.549087265,2022-11-16,50.24328152437592,47078.27323650249,0.04979379818102723,False
card_000232,4378327419821072,Visa,685202.8643931639,2023-12-23,32.23255289625441,7878.008771684993,0.10972107891603204,False
card_000233,2304009651160175,Amex,465583.4408718627,2022-10-28,68.91123197927767,55811.11941395482,0.03999109055867625,False
card_000234,3638156356378068,Visa,498714.8927770911,2024-01-15,29.90114375385344,22717.968431806967,0.04537481841388882,False
card_000235,6661515921514122,Visa,465076.55776001146,2025-07-12,22.223195115493624,33813.285513304094,0.2679598818328856,False
